Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0,128,0.9933897002305918,1.0,4570.262169694994,62.093722063000314,0.0,0.2794431319925934,0.283183;0.276039;0.279443,71.59701050284228,13967.063610292804,,224.19560623168945,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=1.0,128,0.9953369203177044,1.0,4570.262169694994,62.093722063000314,0.0,0.30093554698396474,0.301542;0.300936;0.299425,77.10365026491539,12969.554574448362,,224.19560623168945,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=4 heap_factor=0.9,128,0.9967204714322316,1.0,4570.262169694994,62.093722063000314,0.0,0.3871078560478054,0.401914;0.387108;0.377381,99.18213068096475,10082.461358051085,,224.16218948364258,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=0.9,128,0.9977453241096592,1.0,4570.262169694994,62.093722063000314,0.0,0.4317242060205899,0.431724;0.435091;0.419974,110.61342711262873,9040.493781842422,,224.17516708374023,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=6 heap_factor=0.9,128,0.9985139636177299,1.0,4570.262169694994,62.093722063000314,0.0,0.46935824397951365,0.471154;0.469358;0.467387,120.25576325378263,8315.609771563652,,224.1964111328125,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=7 heap_factor=0.9,128,0.9987701767870869,1.0,4570.262169694994,62.093722063000314,0.0,0.49843114899704233,0.498431;0.498198;0.502424,127.70462439073592,7830.569995181341,,224.1964111328125,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=8 heap_factor=0.9,128,0.9989495260056367,1.0,4570.262169694994,62.093722063000314,0.0,0.5199351880000904,0.526500;0.519935;0.514979,133.2142423776814,7506.704854912265,,224.1964111328125,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=8 heap_factor=0.9,128,0.9990263899564438,1.0,4570.262169694994,62.093722063000314,0.0,0.5678217940148897,0.576442;0.558538;0.567822,145.48342147447855,6873.635427768828,,224.1964111328125,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=10 heap_factor=0.9,128,0.9991032539072509,1.0,4570.262169694994,62.093722063000314,0.0,0.570022689003963,0.570023;0.574556;0.560404,146.04731975505072,6847.095870552032,,224.19972610473633,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=10 heap_factor=0.9,128,0.9991801178580579,1.0,4570.262169694994,62.093722063000314,0.0,0.6157338100019842,0.604225;0.625404;0.615734,157.75911094081073,6338.778115802058,,224.2071533203125,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=10 heap_factor=0.8,128,0.999256981808865,1.0,4570.262169694994,62.093722063000314,0.0,0.909731763007585,0.897019;0.940422;0.909732,233.08525826481807,4290.275616074601,,224.20855331420898,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=12 heap_factor=0.8,128,0.9993850883935435,1.0,4570.262169694994,62.093722063000314,0.0,0.9956953199580312,0.995695;0.982976;1.014360,255.11025364028467,3919.873802524765,,224.2136573791504,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=14 heap_factor=0.8,128,0.9994619523443505,1.0,4570.262169694994,62.093722063000314,0.0,1.063315223029349,1.063315;1.069483;1.045024,272.4353633177937,3670.595431597871,,224.2136573791504,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=20 heap_factor=0.8,128,0.9996413015629003,1.0,4570.262169694994,62.093722063000314,0.0,1.2236422190326266,1.223642;1.217485;1.255615,313.51325109726537,3189.6578422127263,,224.2136573791504,0,3903,10,True,nid005309,58078629
SEISMIC,n_postings=48000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=30 heap_factor=0.8,128,0.9997437868306431,1.0,4570.262169694994,62.093722063000314,0.0,1.4705238590249792,1.464693;1.484005;1.470524,376.76757853573645,2654.156187977703,,224.2136573791504,0,3903,10,True,nid005309,58078629
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=10,128,0.1520625160,0.5264,770.2580,144.4894,0.0000,0.246520,0.246520;0.246396;0.246088;0.246541;0.247431,63.161671,15832.39,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=20,128,0.2081219575,0.5834,770.2580,144.4894,0.0000,0.247409,0.247451;0.248181;0.246598;0.247409;0.246973,63.389444,15775.50,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=50,128,0.2885472713,0.6633,770.2580,144.4894,0.0000,0.248212,0.248986;0.248308;0.247809;0.248212;0.246549,63.595183,15724.46,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=200,128,0.4124775813,0.7718,770.2580,144.4894,0.0000,0.254627,0.254807;0.254474;0.254791;0.254627;0.253155,65.238791,15328.30,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=1000,128,0.5483218037,0.8552,770.2580,144.4894,0.0000,0.283283,0.283600;0.283283;0.283688;0.282392;0.282752,72.580835,13777.74,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=1000,128,0.5486292595,0.8559,756.1937,140.3835,0.0000,0.312658,0.311773;0.310833;0.313639;0.313219;0.312658,80.107097,12483.29,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=200,128,0.6019728414,0.8787,799.7972,144.4894,0.0000,0.360674,0.361262;0.359940;0.358424;0.360674;0.361921,92.409429,10821.41,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=1000,128,0.7303356393,0.9298,799.7972,144.4894,0.0000,0.392615,0.389648;0.394236;0.391464;0.392615;0.396558,100.593133,9941.04,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=1000,128,0.7305918524,0.9295,785.7407,140.3835,0.0000,0.435714,0.437319;0.434339;0.438834;0.435714;0.433889,111.635665,8957.71,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=1000,128,0.8213937996,0.9511,821.4923,144.4894,0.0000,0.495602,0.498307;0.495404;0.495602;0.494626;0.495981,126.979759,7875.27,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=1000,128,0.8217012554,0.9506,810.5067,140.3835,0.0000,0.572752,0.569325;0.571220;0.572752;0.574602;0.573658,146.746605,6814.47,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=1000,128,0.8655137074,0.9562,827.9412,144.4894,0.0000,0.601479,0.603425;0.601479;0.600544;0.600576;0.603924,154.106841,6489.00,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=5000,128,0.8925441968,0.9703,821.4923,144.4894,0.0000,0.733260,0.736335;0.732588;0.733260;0.733803;0.732118,187.870869,5322.81,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=5000,128,0.8926979247,0.9703,810.5067,140.3835,0.0000,0.838110,0.841622;0.838110;0.841740;0.837125;0.835835,214.734819,4656.91,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=5000,128,0.9205995388,0.9728,827.9412,144.4894,0.0000,0.848607,0.846858;0.848607;0.858329;0.852989;0.847239,217.424289,4599.30,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=5000,128,0.9208301307,0.9728,835.0668,140.3835,0.0000,0.977737,0.981355;0.977737;0.979178;0.975837;0.974663,250.509096,3991.87,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=5000,128,0.9328465283,0.9744,851.5012,144.4894,0.0000,0.986855,0.986855;0.991383;0.983763;0.988644;0.978255,252.845247,3954.99,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=5000,128,0.9333845760,0.9746,867.1836,140.3835,0.0000,1.130266,1.130266;1.124243;1.124748;1.130651;1.132785,289.589034,3453.17,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.4 query_prune=0.9 n_cand=5000,128,0.9392518575,0.9746,878.0739,144.4894,0.0000,1.156525,1.146132;1.161047;1.150286;1.156525;1.159859,296.316936,3374.76,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.3 query_prune=0.9 n_cand=5000,128,0.9422495516,0.9749,912.5443,144.4894,0.0000,1.324387,1.324387;1.323026;1.315704;1.337897;1.333275,339.325391,2947.02,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.2 query_prune=0.9 n_cand=5000,128,0.9438124520,0.9749,959.1791,144.4894,0.0000,1.521717,1.521733;1.521717;1.516955;1.533880;1.514387,389.883935,2564.87,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.7 query_prune=0.7 n_cand=5000,128,0.9679221112,1.0000,821.4923,144.4894,0.0000,1.647131,1.641388;1.644931;1.647580;1.651125;1.647131,422.016654,2369.57,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=1000,128,0.9704073789,1.0000,827.9412,144.4894,0.0000,1.895692,1.895365;1.900175;1.904658;1.895692;1.892672,485.701255,2058.88,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=5000,128,0.9862413528,1.0000,827.9412,144.4894,0.0000,2.028106,2.028106;2.034213;2.029645;2.026088;2.025983,519.627466,1924.46,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=1000,128,0.9865488086,1.0000,851.5012,144.4894,0.0000,2.371689,2.376303;2.367747;2.377696;2.371689;2.365938,607.657955,1645.66,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=5000,128,0.9930566231,1.0000,851.5012,144.4894,0.0000,2.512973,2.512973;2.508787;2.520921;2.501853;2.517216,643.856777,1553.14,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.4 query_prune=0.7 n_cand=5000,128,0.9943120676,1.0000,878.0739,144.4894,0.0000,3.167519,3.161043;3.167519;3.168615;3.179420;3.161557,811.560082,1232.19,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.3 query_prune=0.7 n_cand=1000,128,0.9945682808,1.0000,912.5443,144.4894,0.0000,3.704837,3.704837;3.700945;3.709390;3.702039;3.707148,949.228030,1053.49,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.2 query_prune=0.7 n_cand=1000,128,0.9946451448,1.0000,995.7150,140.3835,0.0000,5.328546,5.323421;5.319687;5.328546;5.332945;5.359156,1365.243659,732.47,,378.31,0,3903,10,True,nid005919,58119952
