Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
SEISMIC	n_postings=3500 summary_energy=0.4 query_cut=10 heap_factor=0.9	0.9179226361031518	0.9984240687679083	65910.38967662513	0.10590136144310236	207.6321878116578	10.625770568847656	48
SEISMIC	n_postings=3500 summary_energy=0.4 query_cut=10 heap_factor=0.8	0.9520773638968482	0.9991404011461318	48894.84987323297	0.14275532122701406	207.6321878116578	10.625770568847656	48
SEISMIC	n_postings=3500 summary_energy=0.4 query_cut=20 heap_factor=0.8	0.9572492836676217	0.9995702005730659	40085.08054446734	0.17412962391972542	207.6321878116578	10.625770568847656	48
SEISMIC	n_postings=3500 summary_energy=0.4 query_cut=20 heap_factor=0.7	0.972650429799427	0.9997134670487106	27843.379828933346	0.25068795680999756	207.6321878116578	10.625770568847656	48
SEISMIC	n_postings=3500 summary_energy=0.4 query_cut=30 heap_factor=0.7	0.9742263610315186	0.9997134670487106	23861.298774768045	0.292523892596364	207.6321878116578	10.625770568847656	48
SINDI	doc_prune=0.7 query_prune=0.5 n_cand=10	0.5057879656	0.9705	13530.91	0.515856	50.4711	27.65	48
SINDI	doc_prune=0.7 query_prune=0.5 n_cand=20	0.6532951289	0.9851	13466.40	0.518327	50.4711	27.65	48
SINDI	doc_prune=0.7 query_prune=0.5 n_cand=50	0.7893123209	0.9956	13211.79	0.528316	50.4711	27.65	48
SINDI	doc_prune=0.7 query_prune=0.4 n_cand=50	0.7903151862	0.9956	11464.73	0.608824	50.4711	27.65	48
SINDI	doc_prune=0.7 query_prune=0.3 n_cand=50	0.7906160458	0.9954	10107.97	0.690544	50.4711	27.65	48
SINDI	doc_prune=0.6 query_prune=0.5 n_cand=50	0.8823065903	0.9996	9388.57	0.743457	52.8575	27.65	48
SINDI	doc_prune=0.6 query_prune=0.4 n_cand=50	0.8832521490	0.9996	8137.76	0.857730	52.8575	27.65	48
SINDI	doc_prune=0.6 query_prune=0.3 n_cand=50	0.8836676218	0.9996	7174.01	0.972956	52.8575	27.65	48
SINDI	doc_prune=0.5 query_prune=0.5 n_cand=50	0.9405873926	1.0000	6932.68	1.006825	54.9220	27.65	48
SINDI	doc_prune=0.5 query_prune=0.4 n_cand=50	0.9411031519	1.0000	6001.66	1.163011	54.9220	27.65	48
SINDI	doc_prune=0.5 query_prune=0.3 n_cand=50	0.9413467049	1.0000	5281.48	1.321600	54.9220	27.65	48
SINDI	doc_prune=0.4 query_prune=0.5 n_cand=50	0.9764756447	1.0000	5200.17	1.342265	57.9576	27.65	48
SINDI	doc_prune=0.4 query_prune=0.4 n_cand=50	0.9771776504	1.0000	4482.63	1.557122	57.9576	27.65	48
SINDI	doc_prune=0.4 query_prune=0.3 n_cand=50	0.9774641834	1.0000	3937.21	1.772827	57.9576	27.65	48
SINDI	doc_prune=0.3 query_prune=0.5 n_cand=50	0.9929512894	1.0000	3919.31	1.780927	62.2554	27.65	48
SINDI	doc_prune=0.3 query_prune=0.4 n_cand=50	0.9933524355	1.0000	3351.92	2.082391	62.2554	27.65	48
SINDI	doc_prune=0.3 query_prune=0.3 n_cand=50	0.9935386819	1.0000	2932.11	2.380535	62.2554	27.65	48
SINDI	doc_prune=0.2 query_prune=0.5 n_cand=50	0.9987535817	1.0000	2928.12	2.383782	65.7227	27.65	48
SINDI	doc_prune=0.2 query_prune=0.4 n_cand=50	0.9989684814	1.0000	2490.76	2.802358	65.7227	27.65	48
SINDI	doc_prune=0.2 query_prune=0.3 n_cand=50	0.9990830946	1.0000	2184.45	3.195312	65.7227	27.65	48
SINDI	doc_prune=0.1 query_prune=0.5 n_cand=50	0.9998424069	1.0000	2146.27	3.252153	72.1319	27.65	48
SINDI	doc_prune=0.1 query_prune=0.4 n_cand=50	0.9999570201	1.0000	1817.07	3.841357	72.1319	27.65	48
SINDI	doc_prune=0 query_prune=0 n_cand=20	0.9999713467	1.0000	775.41	9.001712	96.9456	27.65	48
SparseHNSW	M=16 efC=200 ef=20 alpha=0.8 beta=3	0.7939255014	0.8635	240955.54	0.028968	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=50 alpha=0.8 beta=3	0.8490114613	0.9092	179392.94	0.038909	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=100 alpha=0.8 beta=3	0.8995702006	0.9519	113052.91	0.061741	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=200 alpha=0.8 beta=3	0.9334240688	0.9771	66334.05	0.105225	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=400 alpha=0.8 beta=3	0.9527793696	0.9904	36712.69	0.190125	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=800 alpha=0.8 beta=3	0.9654441261	0.9963	19178.67	0.363946	440.5368	10.07	48
SparseHNSW	M=16 efC=200 ef=1600 alpha=0.8 beta=3	0.9730085960	0.9983	9881.65	0.706360	440.5368	10.08	48
SparseHNSW	M=16 efC=200 ef=3200 alpha=0.8 beta=3	0.9788108883	0.9997	5055.55	1.380661	440.5368	10.09	48
kANNolo	m=16 efC=200 ef=10	0.6546418338108883	0.7685530085959885	227527.1570187423	0.030677656643092632	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=20	0.7739684813753581	0.8487822349570201	176721.43606107496	0.03949718922376633	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=50	0.8767335243553008	0.9254297994269342	101666.87771560483	0.0686555951833725	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=100	0.9215042979942694	0.9599570200573065	65150.32437581033	0.10713684186339378	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=200	0.9500716332378224	0.9818051575931233	37496.91536374032	0.1861486453562975	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=400	0.9663323782234957	0.9926934097421204	19212.981022343738	0.36329604405909777	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=800	0.9758739255014327	0.997134670487106	9516.15151100055	0.7334897927939892	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=1600	0.9818338108882522	0.9989971346704871	4610.67251149445	1.5138789368793368	971.7617556145415	16.932491302490234	48
kANNolo	m=16 efC=200 ef=3200	0.9861174785100286	0.9995702005730659	2153.451852808135	3.2413076665252447	971.7617556145415	16.932491302490234	48
