Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.2	0.8565902578796561	0.916189111747851	61624.20789822818	0.11326717596966773	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.15	0.8768624641833811	0.9353868194842407	60218.56614047154	0.11591109598521143	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.2	0.8867478510028654	0.9363896848137536	58978.2934976011	0.11834862601244822	2495.6648207139806	38.37903594970703	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.1	0.8887249283667622	0.9455587392550143	57707.91853371065	0.12095393799245358	1406.046294759959	38.3782958984375	64
PyANNS	graph=base_full ef=80 budget=0.2	0.8960171919770774	0.9422636103151862	57705.947674879666	0.1209580689901486	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.15	0.9029799426934098	0.9505730659025788	57621.54096754294	0.12113525398308411	2495.6648207139806	38.37903594970703	64
PyANNS	graph=base_full ef=80 budget=0.15	0.9110458452722063	0.9553008595988539	56721.45409364733	0.12305749405641109	7.7608147989958525	27.667465209960938	64
PyANNS	graph=base_full ef=80 budget=0.1	0.9211604584527221	0.9640401146131805	54141.54885518439	0.1289213210111484	7.7608147989958525	27.667465209960938	64
PyANNS	graph=base_full ef=80 budget=0.05	0.9257593123209169	0.9684813753581661	50315.4178368092	0.1387248740065843	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L800 ef=150 budget=0.2	0.9286389684813754	0.966618911174785	36460.85664078341	0.19143817899748683	2495.6648207139806	38.38098907470703	64
PyANNS	graph=base_full ef=150 budget=0.2	0.9354011461318051	0.9699140401146131	36069.54638240131	0.19351504801306874	7.7608147989958525	27.669418334960938	64
PyANNS	graph=base_full ef=150 budget=0.15	0.9440687679083094	0.9772206303724928	35212.65952816629	0.19822416407987475	7.7608147989958525	27.669418334960938	64
PyANNS	graph=base_full ef=150 budget=0.1	0.9495558739255014	0.9820916905444126	33833.47071333764	0.20630458102095872	7.7608147989958525	27.669418334960938	64
PyANNS	graph=base_full ef=150 budget=0.05	0.9526790830945558	0.9848137535816619	31081.993865364406	0.22456731798592955	7.7608147989958525	27.669418334960938	64
PyANNS	graph=msmarco_full_R32_L800 ef=300 budget=0.2	0.9566045845272206	0.9853868194842407	20283.287964979685	0.34412566700484604	2495.6648207139806	38.38520812988281	64
PyANNS	graph=base_full ef=300 budget=0.2	0.9619054441260745	0.9875358166189112	19986.38869443576	0.3492376790381968	7.7608147989958525	27.672199249267578	64
PyANNS	graph=msmarco_full_R32_L800 ef=300 budget=0.15	0.9634813753581661	0.9905444126074499	19671.192469303936	0.35483359795762226	2495.6648207139806	38.38520812988281	64
PyANNS	graph=base_full ef=300 budget=0.15	0.9684097421203438	0.9926934097421204	19382.04955132521	0.36012703308369964	7.7608147989958525	27.672199249267578	64
PyANNS	graph=base_full ef=300 budget=0.1	0.970759312320917	0.9944126074498567	18444.376207098692	0.37843513500411063	7.7608147989958525	27.672199249267578	64
PyANNS	graph=msmarco_full_R32_L800 ef=600 budget=0.2	0.9737535816618911	0.9954154727793696	10990.905786086003	0.6350704969954677	2495.6648207139806	38.39302062988281	64
PyANNS	graph=base_full ef=600 budget=0.2	0.977650429799427	0.9967048710601719	10838.933497730928	0.6439747971016914	7.7608147989958525	27.680011749267578	64
PyANNS	graph=base_full ef=600 budget=0.15	0.9797707736389685	0.9977077363896848	10483.567937547177	0.6658038600580767	7.7608147989958525	27.680011749267578	64
PyANNS	graph=base_full ef=1200 budget=0.3	0.9817478510028653	0.9967048710601719	6030.083294058457	1.157529616029933	7.7608147989958525	27.712421417236328	64
PyANNS	graph=base_full ef=1200 budget=0.2	0.9854441260744986	0.9991404011461318	5817.664774801266	1.1997941219015047	7.7608147989958525	27.712421417236328	64
PyANNS	graph=base_full ef=2400 budget=0.3	0.9880945558739255	0.9989971346704871	3189.4400575160203	2.1884719179943204	7.7608147989958525	27.759227752685547	64
PyANNS	graph=base_full ef=2400 budget=0.2	0.989297994269341	0.9994269340974212	3092.3812125162035	2.257160265929997	7.7608147989958525	27.759227752685547	64
PyANNS	graph=base_full ef=4800 budget=0.3	0.9918767908309456	0.9997134670487106	1598.0039083052377	4.367949267034419	7.7608147989958525	27.821632385253906	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.5384670487106017	0.7865329512893983	189797.73053060204	0.03677599295042455	53.92733528709505	10.620960235595703	64
SEISMIC	n_postings=500 summary_energy=0.7 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.5642263610315186	0.7869627507163324	187376.27247890487	0.03725124802440405	55.37567996804137	10.619270324707031	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.6330659025787966	0.8833810888252149	183480.16134731408	0.03804225998464972	53.8415893020574	10.620758056640625	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.6437249283667622	0.883810888252149	175935.38183139832	0.03967365704011172	53.92733528709505	10.620960235595703	64
SEISMIC	n_postings=1000 summary_energy=0.7 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.6817335243553009	0.8750716332378223	174077.83052628752	0.04009700706228614	84.15632387402002	10.619895935058594	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.7055157593123209	0.9269340974212035	168801.70606095708	0.04135029297322035	143.33740126609337	10.621589660644531	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.775	0.959025787965616	166238.78425700386	0.04198779503349215	82.55893686495256	10.62088394165039	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=4 sorted=True query_cut=1 heap_factor=1.0	0.7836103151862465	0.9389684813753582	155737.5359299259	0.04481899600068573	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=1 heap_factor=1.0	0.814054441260745	0.9431232091690545	155643.41504583013	0.04484609900100622	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=1000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.8198280802292264	0.9595988538681949	155094.97422583296	0.04500468203332275	81.66580296191387	10.623462677001953	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=1 heap_factor=1.0	0.8435100286532952	0.9497134670487106	149969.44212039746	0.046542814998247195	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.8530372492836676	0.98810888252149	147572.95633780982	0.047298639081418514	143.33740126609337	10.621589660644531	64
SEISMIC	n_postings=1000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.858352435530086	0.9779369627507163	143912.00667022212	0.04850186000112444	81.66580296191387	10.623462677001953	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.8707163323782235	0.9879656160458453	138958.57555768386	0.050230796998221194	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=4 sorted=True query_cut=2 heap_factor=1.0	0.9065042979942693	0.9912607449856734	134425.63729328313	0.05192461899787304	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=2 heap_factor=1.0	0.923839541547278	0.9921203438395415	134064.01679942705	0.05206467899915879	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=2 heap_factor=1.0	0.9402005730659025	0.9935530085959885	131289.33025446103	0.05316502099958598	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=3 heap_factor=1.0	0.9498997134670487	0.9982808022922636	121507.65585059098	0.05744494000100531	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=1.0	0.9611461318051576	0.998567335243553	117939.08179417909	0.05918309600019711	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=5 heap_factor=1.0	0.9706017191977078	0.9995702005730659	103806.5767597659	0.0672404409997398	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=3 heap_factor=0.9	0.9712750716332378	0.998567335243553	98827.61424009097	0.0706280330014124	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=0.9	0.9763323782234957	0.9988538681948425	96147.87929938483	0.07259650499690906	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=4 heap_factor=0.9	0.9784240687679083	0.9998567335243553	90894.28951428502	0.07679250299770501	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=4 heap_factor=0.9	0.9819484240687679	0.9998567335243553	89421.42951652013	0.07805735199872288	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=5 heap_factor=0.9	0.9838681948424068	0.9998567335243553	84113.21122635751	0.08298339699831558	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=7 heap_factor=0.9	0.9852005730659026	0.9998567335243553	77539.0121750599	0.09001920200171298	129.56544244500037	12.966533660888672	64
SEISMIC	n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.9912607449856734	0.9998567335243553	69430.32099378084	0.10053244605660439	462.6953429400455	22.564537048339844	64
SEISMIC	n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=0.9	0.9936389684813753	0.9998567335243553	65255.74826030954	0.1069637570035411	328.17109394100044	19.46758270263672	64
SEISMIC	n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=4 heap_factor=0.9	0.9955873925501433	1.0	57008.39201014161	0.12243811400185223	328.17109394100044	19.476341247558594	64
SEISMIC	n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=1.0	0.9977220630372493	1.0	47539.123320312705	0.1468264349969104	462.6953429400455	22.604320526123047	64
SEISMIC	n_postings=6000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=10 heap_factor=0.9	0.999025787965616	1.0	20744.624185515153	0.3364727139705792	329.5900831500767	21.973392486572266	64
SINDI	doc_prune=0.9 query_prune=0.9 n_cand=10	0.2352865330	0.6696	213233.95	0.032734	48.8573	23.08	64
SINDI	doc_prune=0.9 query_prune=0.9 n_cand=20	0.3123925501	0.7287	201559.34	0.034630	48.8573	23.08	64
SINDI	doc_prune=0.9 query_prune=0.9 n_cand=50	0.4084240688	0.7994	176476.54	0.039552	48.8573	23.08	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=20	0.4715759312	0.8632	127916.14	0.054567	50.5467	23.08	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=50	0.5877793696	0.9040	117869.57	0.059218	50.5467	23.08	64
SINDI	doc_prune=0.7 query_prune=0.9 n_cand=50	0.6931232092	0.9395	84388.19	0.082713	51.8677	23.08	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=200	0.7257593123	0.9468	80867.53	0.086314	50.5467	23.08	64
SINDI	doc_prune=0.7 query_prune=0.9 n_cand=200	0.8165472779	0.9655	64285.58	0.108578	51.8677	23.08	64
SINDI	doc_prune=0.6 query_prune=0.9 n_cand=200	0.8652578797	0.9693	52016.57	0.134188	53.0723	23.08	64
SINDI	doc_prune=0.5 query_prune=0.9 n_cand=200	0.8904011461	0.9723	42840.22	0.162931	54.5847	23.08	64
SINDI	doc_prune=0.4 query_prune=0.9 n_cand=200	0.9038681948	0.9729	35695.66	0.195542	56.1978	23.08	64
SINDI	doc_prune=0.3 query_prune=0.9 n_cand=200	0.9102148997	0.9742	30323.96	0.230181	58.4104	23.08	64
SINDI	doc_prune=0.6 query_prune=0.9 n_cand=1000	0.9327220630	0.9835	28737.41	0.242889	53.0723	23.08	64
SINDI	doc_prune=0.5 query_prune=0.9 n_cand=1000	0.9465329513	0.9845	25571.98	0.272955	54.5847	23.08	64
SINDI	doc_prune=0.4 query_prune=0.9 n_cand=1000	0.9533954155	0.9850	22691.81	0.307600	56.1978	23.08	64
SINDI	doc_prune=0.6 query_prune=0.7 n_cand=200	0.9589684814	0.9999	20845.40	0.334846	53.0723	23.08	64
SINDI	doc_prune=0.7 query_prune=0.7 n_cand=1000	0.9637822350	1.0000	19321.32	0.361259	51.8677	23.08	64
SINDI	doc_prune=0.6 query_prune=0.7 n_cand=1000	0.9887392550	1.0000	15557.72	0.448652	53.0723	23.08	64
SINDI	doc_prune=0.5 query_prune=0.7 n_cand=1000	0.9966189112	1.0000	12400.16	0.562896	54.5847	23.08	64
SINDI	doc_prune=0.4 query_prune=0.7 n_cand=1000	0.9992550143	1.0000	9930.12	0.702912	56.1978	23.08	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.8 beta=2 q=u8	0.8232808023	0.8936	327223.29	0.021331	382.5750	12.53	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.825 beta=2 q=u8	0.8332521490	0.8998	323237.94	0.021594	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.9 beta=2 q=u8	0.8362750716	0.9006	314456.91	0.022197	486.3459	13.03	64
SparseHNSW	M=32 efC=200 ef=25 alpha=0.8 beta=2 q=u8	0.8474355301	0.9115	283543.89	0.024617	382.5750	12.53	64
SparseHNSW	M=32 efC=200 ef=25 alpha=0.825 beta=2 q=u8	0.8536103152	0.9138	281587.87	0.024788	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=25 alpha=0.85 beta=2 q=u8	0.8562750716	0.9149	279088.36	0.025010	428.7092	12.74	64
SparseHNSW	M=32 efC=200 ef=25 alpha=0.9 beta=2 q=u8	0.8596418338	0.9168	272018.71	0.025660	486.3459	13.03	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4	0.9023925501	0.9673	260827.32	0.026761	343.9666	12.37	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4	0.9096418338	0.9681	260807.83	0.026763	382.5750	12.53	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.825 beta=2 q=u8 seedT=8 seedH=8 seedS=4	0.9149713467	0.9693	259036.59	0.026946	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9155157593	0.9681	257431.59	0.027114	382.5750	12.53	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9185243553	0.9693	255116.96	0.027360	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=35 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9202578797	0.9710	244869.32	0.028505	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=35 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9216905444	0.9715	241865.62	0.028859	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.825 beta=2 q=u8 seedT=8 seedH=8 seedS=4	0.9242263610	0.9745	221327.33	0.031537	404.6071	12.66	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9261604585	0.9739	221278.21	0.031544	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9280515759	0.9739	219455.45	0.031806	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9365902579	0.9801	186840.84	0.037358	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9386389685	0.9801	185421.32	0.037644	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9393123209	0.9801	183322.39	0.038075	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=60 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9425358166	0.9835	162204.87	0.043032	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=60 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9446275072	0.9835	160785.04	0.043412	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=60 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9453008596	0.9835	159626.78	0.043727	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=75 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9482664756	0.9864	136189.81	0.051252	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=75 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9503868195	0.9864	134936.59	0.051728	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=75 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9511461318	0.9864	134230.77	0.052000	362.4608	12.48	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4	0.9542693410	0.9876	122213.86	0.057113	333.7254	12.41	64
SparseHNSW	M=32 efC=200 ef=100 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9554154728	0.9895	113741.91	0.061367	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=100 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9571776504	0.9884	109245.14	0.063893	472.9634	13.09	64
SparseHNSW	M=32 efC=200 ef=100 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9596418338	0.9905	107109.43	0.065167	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=200 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9610171920	0.9928	101897.81	0.068500	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=200 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9631375358	0.9923	94166.53	0.074124	371.2342	12.60	64
SparseHNSW	M=32 efC=200 ef=200 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9665759312	0.9943	90999.17	0.076704	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9670773639	0.9944	88559.57	0.078817	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9692263610	0.9950	79951.43	0.087303	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9717765043	0.9956	69347.16	0.100653	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9734527221	0.9964	62070.38	0.112453	333.7254	12.41	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9761031519	0.9970	56013.42	0.124613	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=800 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9772636103	0.9973	50111.28	0.139290	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9795558739	0.9986	39306.23	0.177580	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9813323782	0.9989	35421.22	0.197057	415.7936	12.81	64
SparseHNSW	M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=512	0.9838681948	0.9990	23112.89	0.301996	414.5083	12.80	64
