Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=20 alpha=0.6 beta=2 q=u8",64,0.7618051576,0.8803,254.0977,8.5551,0.0000,0.022642,"0.022786;0.022606;0.022735;0.022605;0.022642",3.243840,308276.65,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=50 alpha=0.6 beta=2 q=u8",64,0.8342979943,0.9446,254.0977,8.5551,0.0000,0.043117,"0.043004;0.043297;0.043117;0.043044;0.043344",6.177221,161885.10,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=100 alpha=0.6 beta=2 q=u8",64,0.8653868195,0.9742,254.0977,8.5551,0.0000,0.072289,"0.072234;0.071960;0.072343;0.072338;0.072289",10.356590,96556.88,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=200 alpha=0.6 beta=2 q=u8",64,0.8837822350,0.9887,254.0977,8.5551,0.0000,0.126206,"0.126264;0.126102;0.126206;0.126091;0.126210",18.081089,55306.40,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=400 alpha=0.6 beta=2 q=u8",64,0.8940544413,0.9958,254.0977,8.5551,0.0000,0.228025,"0.227918;0.227764;0.228457;0.228025;0.228102",32.668338,30610.68,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=800 alpha=0.6 beta=2 q=u8",64,0.8987392550,0.9984,254.0977,8.5551,0.0000,0.422354,"0.422354;0.422253;0.422891;0.422602;0.422337",60.509169,16526.42,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=1600 alpha=0.6 beta=2 q=u8",64,0.9024641834,0.9993,254.0977,8.5551,0.0000,0.810347,"0.810391;0.810268;0.810347;0.810023;0.810972",116.095559,8613.59,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b2,"M=32 efC=200 ef=3200 alpha=0.6 beta=2 q=u8",64,0.9057879656,0.9999,254.0977,8.5551,0.0000,1.579655,"1.581205;1.579628;1.580008;1.579655;1.578365",226.311605,4418.69,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=10 alpha=0.6 beta=3 q=u8",64,0.8286676218,0.9128,254.0977,8.5551,0.0000,0.030644,"0.031043;0.030663;0.030572;0.030644;0.030396",4.390258,227777.05,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=20 alpha=0.6 beta=3 q=u8",64,0.8286676218,0.9128,254.0977,8.5551,0.0000,0.030408,"0.030768;0.030408;0.030407;0.030481;0.030231",4.356447,229544.86,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=50 alpha=0.6 beta=3 q=u8",64,0.8664899713,0.9448,254.0977,8.5551,0.0000,0.043428,"0.043484;0.043370;0.043514;0.043428;0.043393",6.221777,160725.80,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=100 alpha=0.6 beta=3 q=u8",64,0.8996275072,0.9742,254.0977,8.5551,0.0000,0.072380,"0.072380;0.072361;0.072710;0.072518;0.072279",10.369628,96435.48,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=200 alpha=0.6 beta=3 q=u8",64,0.9191117479,0.9887,254.0977,8.5551,0.0000,0.126378,"0.126811;0.126378;0.126361;0.126346;0.126446",18.105731,55231.13,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=400 alpha=0.6 beta=3 q=u8",64,0.9298137536,0.9958,254.0977,8.5551,0.0000,0.227970,"0.227872;0.228308;0.228464;0.227840;0.227970",32.660458,30618.06,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=800 alpha=0.6 beta=3 q=u8",64,0.9347564470,0.9984,254.0977,8.5551,0.0000,0.422882,"0.422603;0.422908;0.422635;0.422994;0.422882",60.584814,16505.79,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=1600 alpha=0.6 beta=3 q=u8",64,0.9387392550,0.9993,254.0977,8.5551,0.0000,0.811365,"0.811545;0.811080;0.811365;0.811514;0.810854",116.241404,8602.79,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b3,"M=32 efC=200 ef=3200 alpha=0.6 beta=3 q=u8",64,0.9422922636,0.9999,254.0977,8.5551,0.0000,1.579649,"1.581733;1.579364;1.579649;1.579568;1.580511",226.310745,4418.70,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=10 alpha=0.6 beta=4 q=u8",64,0.8645702006,0.9322,254.0977,8.5551,0.0000,0.037533,"0.037527;0.037732;0.037533;0.037724;0.037371",5.377221,185969.68,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=20 alpha=0.6 beta=4 q=u8",64,0.8645702006,0.9322,254.0977,8.5551,0.0000,0.037481,"0.037213;0.037599;0.037292;0.037532;0.037481",5.369771,186227.69,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=50 alpha=0.6 beta=4 q=u8",64,0.8804441261,0.9448,254.0977,8.5551,0.0000,0.043821,"0.043886;0.043927;0.043516;0.043691;0.043821",6.278080,159284.36,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=100 alpha=0.6 beta=4 q=u8",64,0.9146561605,0.9742,254.0977,8.5551,0.0000,0.072704,"0.072522;0.072820;0.072516;0.072965;0.072704",10.416046,96005.72,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=200 alpha=0.6 beta=4 q=u8",64,0.9348710602,0.9887,254.0977,8.5551,0.0000,0.126831,"0.126831;0.126839;0.127255;0.126760;0.126770",18.170630,55033.86,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=400 alpha=0.6 beta=4 q=u8",64,0.9460315186,0.9958,254.0977,8.5551,0.0000,0.228572,"0.228336;0.228572;0.228717;0.228528;0.228641",32.746705,30537.42,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=800 alpha=0.6 beta=4 q=u8",64,0.9511747851,0.9984,254.0977,8.5551,0.0000,0.423266,"0.423317;0.423266;0.424036;0.423034;0.423033",60.639828,16490.81,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=1600 alpha=0.6 beta=4 q=u8",64,0.9552865330,0.9993,254.0977,8.5551,0.0000,0.811849,"0.811552;0.811918;0.812882;0.811849;0.811374",116.310745,8597.66,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b4,"M=32 efC=200 ef=3200 alpha=0.6 beta=4 q=u8",64,0.9589541547,0.9999,254.0977,8.5551,0.0000,1.579995,"1.579995;1.579961;1.579942;1.581161;1.581505",226.360315,4417.74,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=10 alpha=0.6 beta=5 q=u8",64,0.8876790831,0.9448,254.0977,8.5551,0.0000,0.044054,"0.044054;0.044208;0.043942;0.044187;0.043998",6.311461,158441.91,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=20 alpha=0.6 beta=5 q=u8",64,0.8876790831,0.9448,254.0977,8.5551,0.0000,0.044106,"0.044085;0.044106;0.044168;0.044246;0.043951",6.318911,158255.11,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=50 alpha=0.6 beta=5 q=u8",64,0.8876790831,0.9448,254.0977,8.5551,0.0000,0.044051,"0.043954;0.044051;0.044261;0.043999;0.044218",6.311032,158452.70,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=100 alpha=0.6 beta=5 q=u8",64,0.9225214900,0.9742,254.0977,8.5551,0.0000,0.073028,"0.072939;0.072961;0.073093;0.073028;0.073588",10.462464,95579.78,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=200 alpha=0.6 beta=5 q=u8",64,0.9429369628,0.9887,254.0977,8.5551,0.0000,0.126904,"0.126873;0.126904;0.126904;0.127102;0.127142",18.181089,55002.21,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=400 alpha=0.6 beta=5 q=u8",64,0.9541833811,0.9958,254.0977,8.5551,0.0000,0.228747,"0.228625;0.228106;0.228897;0.229141;0.228747",32.771777,30514.06,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=800 alpha=0.6 beta=5 q=u8",64,0.9595415473,0.9984,254.0977,8.5551,0.0000,0.424623,"0.424566;0.424623;0.424669;0.425100;0.424337",60.834241,16438.11,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=1600 alpha=0.6 beta=5 q=u8",64,0.9636962751,0.9993,254.0977,8.5551,0.0000,0.812203,"0.811393;0.812203;0.812653;0.812713;0.811813",116.361461,8593.91,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b5,"M=32 efC=200 ef=3200 alpha=0.6 beta=5 q=u8",64,0.9675358166,0.9999,254.0977,8.5551,0.0000,1.580194,"1.580194;1.579966;1.579936;1.581331;1.580369",226.388825,4417.18,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=10 alpha=0.6 beta=6 q=u8",64,0.9029656160,0.9541,254.0977,8.5551,0.0000,0.050259,"0.050357;0.050104;0.050259;0.050258;0.050978",7.200430,138880.60,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=20 alpha=0.6 beta=6 q=u8",64,0.9029656160,0.9541,254.0977,8.5551,0.0000,0.050430,"0.050349;0.050675;0.050430;0.050338;0.050434",7.224928,138409.68,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=50 alpha=0.6 beta=6 q=u8",64,0.9029656160,0.9541,254.0977,8.5551,0.0000,0.050570,"0.050287;0.050689;0.050570;0.050289;0.050745",7.244986,138026.50,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=100 alpha=0.6 beta=6 q=u8",64,0.9274355301,0.9742,254.0977,8.5551,0.0000,0.073371,"0.073185;0.073533;0.073371;0.073576;0.073156",10.511605,95132.95,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=200 alpha=0.6 beta=6 q=u8",64,0.9480372493,0.9887,254.0977,8.5551,0.0000,0.127311,"0.127311;0.127442;0.127205;0.127412;0.127271",18.239398,54826.37,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=400 alpha=0.6 beta=6 q=u8",64,0.9596561605,0.9958,254.0977,8.5551,0.0000,0.228917,"0.228761;0.228958;0.228848;0.228917;0.229154",32.796132,30491.40,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=800 alpha=0.6 beta=6 q=u8",64,0.9650573066,0.9984,254.0977,8.5551,0.0000,0.423303,"0.423622;0.422955;0.423848;0.423063;0.423303",60.645129,16489.37,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=1600 alpha=0.6 beta=6 q=u8",64,0.9692550143,0.9993,254.0977,8.5551,0.0000,0.812469,"0.812963;0.812469;0.811881;0.812997;0.812073",116.399570,8591.10,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b6,"M=32 efC=200 ef=3200 alpha=0.6 beta=6 q=u8",64,0.9730659026,0.9999,254.0977,8.5551,0.0000,1.581769,"1.581769;1.582474;1.582128;1.580816;1.581038",226.614470,4412.78,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=10 alpha=0.6 beta=8 q=u8",64,0.9215902579,0.9660,254.0977,8.5551,0.0000,0.062536,"0.062536;0.062523;0.063023;0.062998;0.062446",8.959312,111615.71,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=20 alpha=0.6 beta=8 q=u8",64,0.9215902579,0.9660,254.0977,8.5551,0.0000,0.062708,"0.062804;0.062575;0.062964;0.062708;0.062678",8.983954,111309.56,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=50 alpha=0.6 beta=8 q=u8",64,0.9215902579,0.9660,254.0977,8.5551,0.0000,0.062679,"0.062777;0.062721;0.062679;0.062619;0.062520",8.979799,111361.06,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=100 alpha=0.6 beta=8 q=u8",64,0.9321633238,0.9742,254.0977,8.5551,0.0000,0.073875,"0.073961;0.074317;0.073688;0.073875;0.073543",10.583811,94483.93,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=200 alpha=0.6 beta=8 q=u8",64,0.9530372493,0.9887,254.0977,8.5551,0.0000,0.127938,"0.128229;0.128284;0.127889;0.127889;0.127938",18.329226,54557.68,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=400 alpha=0.6 beta=8 q=u8",64,0.9647851003,0.9960,254.0977,8.5551,0.0000,0.229668,"0.229923;0.229168;0.229611;0.229668;0.229915",32.903725,30391.70,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=800 alpha=0.6 beta=8 q=u8",64,0.9701575931,0.9986,254.0977,8.5551,0.0000,0.424120,"0.424905;0.423922;0.424120;0.424163;0.423691",60.762178,16457.61,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=1600 alpha=0.6 beta=8 q=u8",64,0.9744985673,0.9994,254.0977,8.5551,0.0000,0.812252,"0.812252;0.811859;0.811497;0.812535;0.812484",116.368481,8593.39,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.6_b8,"M=32 efC=200 ef=3200 alpha=0.6 beta=8 q=u8",64,0.9783810888,0.9999,254.0977,8.5551,0.0000,1.581447,"1.580684;1.580972;1.581447;1.582249;1.582675",226.568338,4413.68,,12.00,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=10 alpha=0.7 beta=1 q=u8",64,0.6338968481,0.5074,308.2293,2.7331,0.0000,0.013596,"0.013596;0.013816;0.013634;0.013487;0.013481",1.947851,513386.29,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=20 alpha=0.7 beta=1 q=u8",64,0.7046704871,0.5739,308.2293,2.7331,0.0000,0.021068,"0.021315;0.021203;0.021068;0.020920;0.020904",3.018338,331308.15,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8",64,0.7659742120,0.6273,308.2293,2.7331,0.0000,0.040634,"0.040647;0.040857;0.040626;0.040634;0.040584",5.821490,171777.33,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8",64,0.7918051576,0.6504,308.2293,2.7331,0.0000,0.068815,"0.068573;0.068951;0.068815;0.068685;0.068861",9.858883,101431.37,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=200 alpha=0.7 beta=1 q=u8",64,0.8096991404,0.6655,308.2293,2.7331,0.0000,0.119741,"0.119861;0.119819;0.119712;0.119741;0.119712",17.154871,58292.48,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=400 alpha=0.7 beta=1 q=u8",64,0.8190401146,0.6746,308.2293,2.7331,0.0000,0.214221,"0.214221;0.213796;0.214630;0.214007;0.214689",30.690688,32583.17,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=800 alpha=0.7 beta=1 q=u8",64,0.8238108883,0.6792,308.2293,2.7331,0.0000,0.395531,"0.395174;0.392365;0.395860;0.395752;0.395531",56.666332,17647.16,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=1600 alpha=0.7 beta=1 q=u8",64,0.8268481375,0.6828,308.2293,2.7331,0.0000,0.762284,"0.763149;0.760714;0.763432;0.762284;0.761459",109.209742,9156.69,,12.23,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b1,"M=32 efC=200 ef=3200 alpha=0.7 beta=1 q=u8",64,0.8289971347,0.6859,308.2293,2.7331,0.0000,1.489726,"1.490180;1.489726;1.489202;1.490228;1.489105",213.427794,4685.43,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8",64,0.8004584527,0.8877,308.2293,2.7331,0.0000,0.022059,"0.022257;0.022059;0.022134;0.021932;0.021935",3.160315,316424.14,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8",64,0.8004584527,0.8877,308.2293,2.7331,0.0000,0.021756,"0.021829;0.021830;0.021751;0.021756;0.021720",3.116905,320831.04,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=50 alpha=0.7 beta=2 q=u8",64,0.8762034384,0.9480,308.2293,2.7331,0.0000,0.041355,"0.041610;0.041355;0.041213;0.040971;0.041389",5.924785,168782.49,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=100 alpha=0.7 beta=2 q=u8",64,0.9068481375,0.9723,308.2293,2.7331,0.0000,0.069439,"0.069566;0.069468;0.069366;0.069439;0.069062",9.948281,100519.88,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=200 alpha=0.7 beta=2 q=u8",64,0.9282521490,0.9891,308.2293,2.7331,0.0000,0.120045,"0.120045;0.119418;0.119878;0.120236;0.120129",17.198424,58144.86,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=400 alpha=0.7 beta=2 q=u8",64,0.9398853868,0.9960,308.2293,2.7331,0.0000,0.214185,"0.214185;0.214398;0.214359;0.213869;0.213963",30.685530,32588.65,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=800 alpha=0.7 beta=2 q=u8",64,0.9456446991,0.9983,308.2293,2.7331,0.0000,0.394600,"0.394057;0.394600;0.394418;0.396829;0.395033",56.532951,17688.80,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=1600 alpha=0.7 beta=2 q=u8",64,0.9495988539,0.9990,308.2293,2.7331,0.0000,0.761695,"0.761822;0.761695;0.762039;0.761434;0.761675",109.125358,9163.77,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=3200 alpha=0.7 beta=2 q=u8",64,0.9525501433,1.0000,308.2293,2.7331,0.0000,1.490644,"1.490435;1.491891;1.490644;1.490664;1.489929",213.559312,4682.54,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=10 alpha=0.7 beta=3 q=u8",64,0.8559742120,0.9175,308.2293,2.7331,0.0000,0.029358,"0.029442;0.029358;0.029453;0.029187;0.029212",4.206017,237754.62,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=20 alpha=0.7 beta=3 q=u8",64,0.8559742120,0.9175,308.2293,2.7331,0.0000,0.029113,"0.029023;0.029113;0.029180;0.029069;0.029229",4.170917,239755.44,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=50 alpha=0.7 beta=3 q=u8",64,0.8938825215,0.9480,308.2293,2.7331,0.0000,0.041496,"0.041296;0.041651;0.041684;0.041461;0.041496",5.944986,168208.98,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=100 alpha=0.7 beta=3 q=u8",64,0.9260028653,0.9723,308.2293,2.7331,0.0000,0.069416,"0.069416;0.069410;0.069353;0.070043;0.069671",9.944986,100553.19,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=200 alpha=0.7 beta=3 q=u8",64,0.9479799427,0.9891,308.2293,2.7331,0.0000,0.120473,"0.120560;0.120456;0.119942;0.120722;0.120473",17.259742,57938.29,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=400 alpha=0.7 beta=3 q=u8",64,0.9599713467,0.9960,308.2293,2.7331,0.0000,0.214388,"0.214388;0.213918;0.215237;0.214170;0.214937",30.714613,32557.79,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=800 alpha=0.7 beta=3 q=u8",64,0.9659455587,0.9983,308.2293,2.7331,0.0000,0.395187,"0.395658;0.394972;0.395187;0.394608;0.395844",56.617049,17662.52,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=1600 alpha=0.7 beta=3 q=u8",64,0.9700573066,0.9990,308.2293,2.7331,0.0000,0.763030,"0.762872;0.763030;0.763696;0.764012;0.762460",109.316619,9147.74,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=3200 alpha=0.7 beta=3 q=u8",64,0.9731805158,1.0000,308.2293,2.7331,0.0000,1.491810,"1.492316;1.490587;1.492287;1.489928;1.491810",213.726361,4678.88,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8",64,0.8847421203,0.9360,308.2293,2.7331,0.0000,0.036208,"0.035915;0.036208;0.036254;0.036167;0.036251",5.187393,192775.08,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8",64,0.8847421203,0.9360,308.2293,2.7331,0.0000,0.036100,"0.036474;0.036100;0.035727;0.036134;0.035957",5.171920,193351.80,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8",64,0.8996848138,0.9480,308.2293,2.7331,0.0000,0.041976,"0.041973;0.042117;0.041995;0.041705;0.041976",6.013754,166285.50,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8",64,0.9323209169,0.9723,308.2293,2.7331,0.0000,0.069705,"0.069526;0.069754;0.069697;0.069705;0.069861",9.986390,100136.29,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=200 alpha=0.7 beta=4 q=u8",64,0.9546704871,0.9891,308.2293,2.7331,0.0000,0.120836,"0.120573;0.121117;0.120604;0.120836;0.121086",17.311748,57764.24,,12.27,0,6980,10,True,nid005135,56977207
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=400 alpha=0.7 beta=4 q=u8",64,0.9669340974,0.9960,308.2293,2.7331,0.0000,0.215129,"0.215129;0.215884;0.214948;0.214033;0.215257",30.820774,32445.65,,12.27,0,6980,10,True,nid005135,56977207
